movieId,title,genres,original_language,cast,director,keywords,release_year
263105,Boy Meets Girl,"['drama,romance,comedy']",en,"['michaelwelch', 'michellehendley', 'alexandraturshen']",ericschaeffer,"['transsexuality,romance,gayrelationship,relationship,transsexual']",2015
277416,The Adventure Of Faustus Bidgood,"['comedy,drama,fantasy']",en,"['andyjones', 'gregmalone', 'robertjoy']",michaeljones,"['canadian,independentfilm']",1986
86835,Knight Of Cups,"['romance,drama']",en,"['christianbale', 'cateblanchett', 'natalieportman']",terrencemalick,"['celebrity,money,temptation,wealthyman,excess']",2015
311291,45 Years,['drama'],en,"['charlotterampling', 'tomcourtenay', 'dollywells']",andrewhaigh,"['dancing,brokenengagement,wifehusbandrelationship,secret,marriage,promise,numberintitle,pregnancy,germanshepherd,secretfromfamily,jewelrystore,basedonshortstory,deadlover,apology,slideprojector,oldwoman,anniversary,piano,referencetoayashicacamera,referencetomarvingaye,cryingman']",2015
319999,Body,"['drama,comedy']",pl,"['januszgajos', 'majaostaszewska', 'justynasuwala']",magorzataszumowska,"['regret,therapist,anorexia,deadchild,lawyer,psychiatrist,dog,fatherdaughterrelationship,deathofmother,suicidalthoughts,womandirector']",2015
320004,Endless Night,['drama'],es,"['juliettebinoche', 'gabrielbyrne', 'rinkokikuchi']",isabelcoixet,"['inuit,survival,womandirector']",2015
8906,Cloud 9,"['drama,romance']",de,"['ursulawerner', 'horstrehberg', 'horstwestphal']",andreasdresen,"['sex,lovesickness,infidelity,cheating,newlove,indiansummer,platoniclove,retiree,lover,fallinginlove,relationship,break-up,divorce,extramaritalaffair,elderly']",2008
320007,Victoria,"['drama,romance,thriller']",de,"['laiacosta', 'fredericklau', 'franzrogowski']",sebastianschipper,"['berlin,longtake,bulletwound,bankrobbery,realtime,technomusic,shotinasingletake,runningfrompolice']",2015
40243,Heavenly Forest,"['drama,romance']",ja,"['hiroshitamaki', 'meisakuroki', 'aoimiyazaki']",takehikoshinj,"['japanese,camera,photography,death']",2006
323431,Petting Zoo,['drama'],en,"['devonkeller', 'deztinygonzales', 'jockosims']",micahmagee,"['poverty,teenagepregnancy,womandirector']",2015
248710,The Only Ones,['comedy'],en,"['anna-maijatuokko', 'ilkkavilli', 'anttireini']",saaracantell,['womandirector'],2013
276839,Home Sweet Hell,"['drama,comedy']",en,"['katherineheigl', 'patrickwilson', 'jordanabrewster']",anthonyburns,"['wife,murder,darkcomedy,suburbia,drug,extramaritalaffair,salesgirl']",2015
244562,Jamie Marks Is Dead,"['drama,thriller']",en,"['morgansaylor', 'noahsilver', 'cameronmonaghan']",cartersmith,"['highschool,haunting,death,troubledteen,ghost']",2014
107357,The Man Who Wouldnt Die,"['crime,drama,thriller']",en,"['rogermoore', 'malcolmmcdowell', 'nancyallen']",billcondon,['writer'],1994
46971,Wild Geese Ii,['action'],en,"['scottglenn', 'barbaracarrera', 'edwardfox']",peterrhunt,"['germany,europe,prisoner,mercenary,westberlin,rescuemission']",1985
265228,Timbuktu,['drama'],fr,"['ibrahimahmed', 'touloukiki', 'laylawaletmohamed']",abderrahmanesissako,"['civilwar,religiousconflict,religiousdifferences,religiousfundamentalism,africancustoms,yihad,sharialaw']",2014
315049,Adult Camp,['comedy'],fi,"['jarkkoniemi', 'iinakuustonen', 'minttumustakallio']",johannavuoksenmaa,['womandirector'],2015
248933,The Dark Valley,"['western,drama']",de,"['samriley', 'paulabeer', 'tobiasmoretti']",andreasprochaska,['revenge'],2014
49789,Priest Of Love,['drama'],en,"['ianmckellen', 'janetsuzman', 'avagardner']",christophermiles,['d.h.lawrence'],1981
226968,Waltz Across Texas,['romance'],en,"['annearcher', 'terryjastrow', 'noahbeery,jr.']",ernestday,['oilindustry'],1982
265497,One Last Hug,['documentary'],en,[],irenetaylorbrodsky,['womandirector'],2014
254772,Two Men In Town,"['crime,drama']",en,"['forestwhitaker', 'harveykeitel', 'brendablethyn']",rachidbouchareb,"['sheriff,revenge,ex-con']",2014
120122,Vesna Goes Fast,['drama'],it,"['terezazajickova', 'antonioalbanese', 'silvioorlando']",carlomazzacurati,"['prostitute,emigration']",1996
2141,James Dean,['drama'],en,"['jamesfranco', 'michaelmoriarty', 'valentinacervi']",markrydell,['biography'],2001
59191,Eloise At Christmastime,"['family,comedy,drama']",en,"['julieandrews', 'sofiavassilieva', 'kennethwelsh']",kevinlima,"['holiday,christmas']",2003
37058,Im Here,['drama'],en,"['siennaguillory', 'andrewgarfield']",spikejonze,"['selfsacrifice,lovers']",2010
39902,Rigoletto,['drama'],en,[],leodpaur,['musical'],1993
206296,The Last Five Years,"['comedy,drama,music,romance']",en,"['annakendrick', 'jeremyjordan', 'natalieknepp']",richardlagravenese,"['wife,musical,marriage,divorce']",2014
11925,Naked,['comedy'],sv,"['henriknorberg', 'lisakock', 'martinforsström']",mrtenknutsson,"['malenudity,nudity,stockholm,bestfriend,wedding,naked']",2000
201085,Crimson Peak,"['mystery,thriller,fantasy,horror,drama']",en,"['miawasikowska', 'jessicachastain', 'tomhiddleston']",guillermodeltoro,"['hauntedhouse,mining,murder,spittingblood,gothic,ghost']",2015
254258,As Dreamers Do,"['drama,family']",en,"['travistritt', 'olanrogers', 'ryandunlap']",logansekulow,"['mickeymouse,biography,missouri,art']",2014
300803,Dragonheart 3 The Sorcerers Curse,"['action,adventure,fantasy']",en,"['julianmorris', 'tamzinmerchant', 'jassaahluwalia']",colinteague,"['magic,wall,druid,knight,dragon,medieval,dragonheart']",2015
30647,1201 Pm,['sciencefiction'],en,"['kurtwoodsmith', 'janealden', 'donamendolia']",jonathanheap,['timetravel'],1990
47631,Bride Of Boogedy,"['horror,family,comedy']",en,"['richardmasur', 'eugenelevy', 'mimikennedy']",ozscott,"['medium,carnival,fair,costume,runninggag,children,backfromthedead,towninpanic,multiplemonsters,ghost,seance,graveyard,communityspirit,nobodybelieves,bodilypossession']",1987
17870,Chris Rock Bigger  Blacker,['comedy'],en,"['chrisrock', 'slickrick']",keithtruesdell,"['women,gun,stand-upcomedy']",1999
18128,Chris Rock Bring The Pain,['comedy'],en,['chrisrock'],keithtruesdell,['stand-upcomedy'],1996
26808,Beau Brummell This Charming Man,"['drama,history']",en,"['jamespurefoy', 'hughbonneville', 'phildavis']",philippalowthorpe,"['dandy,womandirector']",2006
122023,Casanova,"['drama,comedy,romance']",en,"['davidtennant', 'rosebyrne', ""petero'toole""]",shereefolkson,['womandirector'],2005
303457,Chaar Sahibzaade,"['action,adventure,animation,documentary,family,history']",pa,['ompuri'],harrybaweja,"['sikh,freedomofspeech,animation,religiousfilm,foreign']",2014
295914,Queen Of The Mountains,"['drama,action']",ky,"['elinaabaikyzy', 'azizmuradillayev', 'nasiramambetov']",sadyksherniyaz,['biography'],2014
26910,Anbe Sivam,"['adventure,comedy,drama']",ta,"['kamalhaasan', 'madhavan', 'kiranrathod']",sundarc,"['tragiclove,disabled,atheism,humanitarian,communism,altruism']",2003
12504,The Outsider,"['action,crime,drama,thriller']",fr,"['jean-paulbelmondo', 'henrysilva', 'carlossottomayor']",jacquesderay,"['paris,drugdealer,revenge,policeofficer,druglord']",1983
195862,O Amor Natural,['documentary'],en,[],heddyhonigmann,['womandirector'],1996
117098,Cloudburst,"['adventure,drama,comedy,thriller,foreign']",en,"['olympiadukakis', 'brendafricker', 'johndunsworth']",thomfitzgerald,['comedy'],2011
85340,A Oneway Trip To Antibes,['drama'],sv,"['sven-bertiltaube', 'rebeccaferguson', 'danekborg']",richardhobert,"['undertaker,cemetary']",2011
216652,Mike Birbiglia My Girlfriends Boyfriend,"['drama,comedy']",en,['mikebirbiglia'],sethbarrish,['stand-upcomedy'],2013
259395,Tom Segura Completely Normal,['comedy'],en,['tomsegura'],jaychapman,['stand-upcomedy'],2014
55804,Mike Birbiglia What I Should Have Said Was Nothing,['comedy'],en,['mikebirbiglia'],ciscohenson,['stand-upcomedy'],2008
291325,Heads,"['tvmovie,crime,comedy']",en,"['joncryer', 'edasner', 'nancydrake']",paulshapiro,"['newspaper,smalltown,darkhumor,decapitatedhead']",1994
326591,Hollywood Between Paranoia And Scifi The Power Of Myth,['documentary'],en,"['jamescameron', 'rolandemmerich', 'georgelucas']",juliakuperberg,"['sciencefiction,womandirector,sci-fifan']",2011
11425,Honey We Shrunk Ourselves,"['adventure,comedy,family,sciencefiction,action']",en,"['rickmoranis', 'evegordon', 'bughall']",deancundey,"['brotherbrotherrelationship,inventor,museum,shrinking,celebration']",1997
134656,I Love Sarah Jane,['horror'],en,"['bradashby', 'miawasikowska', 'vladimirmatovic']",spencersusser,"['zombie,short']",2008
42153,Cleste,['drama'],en,"['evamattes', 'jürgenarndt', 'norbertwartha']",percyadlon,['biography'],1981
83209,Mahler On The Couch,['drama'],de,"['johannessilberschneider', 'barbararomaner', 'karlmarkovics']",percyadlon,"['infidelity,psychoanalysis,biography,music']",2010
84012,The Invisible Frame,"['documentary,foreign']",en,['tildaswinton'],cynthiabeatt,['womandirector'],2009
243938,Hot Tub Time Machine 2,['comedy'],en,"['robcorddry', 'craigrobinson', 'clarkduke']",stevepink,"['timetravel,sequel,hottub,duringcreditsstinger']",2015
78274,Music For One Apartment And Six Drummers,['other'],de,[],johannesstjrnenilsson,"['tomakemusic,apartment']",2001
269711,Johnnyexpress,"['animation,comedy,sciencefiction']",xx,[],kyungminwoo,"['futuristic,spaceship,alien,alienplanet,disaster,newsreport,magnifyingglass,package,deliveryman,massdestruction']",2014
189204,Lovestruck The Musical,"['comedy,fantasy,romance']",en,"['janeseymour', 'sarapaxton', 'tomwopat']",sanaahamri,"['musical,womandirector']",2013
170750,Getting Go The Go Doc Project,['drama'],en,"['tannercohen', 'matthewcamp', 'ramónolmostorres']",coryjameskrueckeberg,['lgbt'],2013
13590,Eddie Izzard Glorious,['comedy'],en,"['eddieizzard', 'macmcdonald', 'rhonamitra']",peterrichardson,"['bible,stand-upcomedy,concertfilm,oldtestament,manindrag']",1997
88318,Secrets Of Eden,"['drama,mystery,thriller,tvmovie']",en,"['annagunn', 'johnstamos', 'samanthamunro']",tawniamckiernan,"['basedonnovel,smalltown,pastor,minister,murder,murderinvestigation,womandirector']",2012
277686,The Man In The Orange Jacket,"['horror,thriller,crime']",lv,[],aikkarapetian,"['prostitute,rape,murder,homeinvasion,latvia']",2015
288313,Perez,['drama'],it,"['lucazingaretti', ""marcod'amore"", 'simonatabasco']",edoardodeangelis,"['naples,lawyer,filmnoir']",2014
50425,Murder Obsession,"['horror,mystery']",it,"['stefanopatrizi', 'martinebrochard', 'henrigarcin']",riccardofreda,"['insanity,murder,giallo,memoryloss,gothichorror,dreamsequence,blackmass']",1981
300176,Joanna,['documentary'],pl,[],anetakopacz,"['biography,womandirector,short']",2013
274805,Our Curse,['documentary'],en,[],tomaszsliwinski,"[""parenthood,ondine'scurse""]",2013
316183,What Other Couples Do,['other'],en,"['catebeehan', 'ericcallero', 'michaelmarcfriedman']",courtneydaniels,['womandirector'],2013
69974,The Sea That Thinks,['other'],en,"['bartklever', 'devikastrooker', 'rickdeleeuw']",gertdegraaff,"['dream,illusion']",2000
285176,Out Of Nature,"['comedy,drama']",no,"['trondpeterstamsomunch', 'olegiæver', 'martemagnusdottersolem']",olegiver,"['mountain,midlifecrisis,humanvsnature,hiking,nature,existentialism,firstworldproblems']",2014
285270,Believe Me,"['drama,comedy']",en,"['alexrussell', 'zacharyknighton', 'johannabraddy']",willbakke,"['charity,college,money,fakebelievers']",2014
126331,The Invisible Ones,"['romance,documentary']",fr,['thérèseclerc'],sbastienlifshitz,"[""sexuality,homophobia,1970s,women'ssexualidentity,bisexuality,lesbianrelationship,homosexuality,gayrelationship,lesbian,gayman,lesbiansex,lesbianinterest,bisexual,lgbt,lgbtteen,bisexualman,elderly,lgbthistory,gaypride,bisexualwoman,exploringsexuality""]",2012
58865,Loaf And Camouflage,['comedy'],en,"['nikoskalogeropoulos', 'giorgoskimoulis', 'stavrosxenidis']",nikosperakis,"['tvstation,army,dictatorship']",1984
208028,Exhibition,['drama'],en,"['vivalbertine', 'liamgillick', 'tomhiddleston']",joannahogg,"['home,artist,examination,house,relationship,couple,womandirector,sale']",2013
325358,Superfast,"['action,comedy']",en,"['alexashbaugh', 'dalepavinkski', 'lilimirojnick']",jasonfriedberg,"['spoof,automobileracing']",2015
4274,Fort Saganne,"['war,drama,history']",fr,"['gérarddepardieu', 'philippenoiret', 'catherinedeneuve']",alaincorneau,"['africa,nurse,worldwarii,feminism,worldwari,bigamy,sahara,love,revenge,slaughter,colonisation,torture,militaryhospital']",1984
96987,The Dodecapentathlon,['comedy'],en,"['markkelly', 'stevezissis', 'jenniferlafleur']",jayduplass,['mumblecore'],2012
306293,Zero,['drama'],ar,"['younesbouab', 'mohamedmajd', 'soniachraibi']",noureddinelakhmari,['morocco'],2012
129311,A Gun For Jennifer,"['drama,thriller,crime']",en,"['deborahtwiss', 'benjakay', 'renealberta']",toddmorris,"['rape,vigilante,revenge']",1997
114155,Effie Gray,['drama'],en,"['emmathompson', 'dakotafanning', 'gregwise']",richardlaxton,['artcritic'],2014
186970,Grigris,['drama'],fr,"['souleymanedémé', 'anaïsmonory', 'cyrilgueï']",mahamatsalehharoun,"['africa,petrolexploitation,republicofchad,paralyzed']",2013
65364,Sexual Predator,"['drama,thriller']",en,"['angieeverhart', 'richardgrieco', 'elizabethbarondes']",robspera,"['malenudity,femalenudity,photographer,seduction,suspense,independentfilm,surpriseending,violence,policewoman,razorblade,probationofficer']",2001
125141,Hell Behind The Bars,"['action,drama']",it,"['ritasilva', 'ajitawilson', 'lindajones']",giannisiragusa,"['prison,nudity,femalehomosexuality']",1984
278632,Julia,"['thriller,horror']",en,"['ashleyc.williams', 'tahynatozzi', 'jacknoseworthy']",matthewabrown,"['nurse,rape,plasticsurgery,castration,revenge,murder,gore,decapitation,blood,newyorkcity,extremeviolence,eyerippedout,raperevenge']",2014
121493,A Summer In La Goulette,"['drama,comedy']",fr,"['soniamankaï', 'claudiacardinale', 'gamilratib']",fridboughedir,"['arabian,drama,love,comedy']",1996
6547,Schtonk,"['history,comedy']",de,"['götzgeorge', 'uweochsenknecht', 'christianehörbiger']",helmutdietl,"[""femalenudity,nazibackground,portraitpainting,hitler'sdiaries""]",1992
186975,Norte The End Of History,"['crime,drama']",tl,"['sidlucero', 'angelibayani', 'archiealemania']",lavdiaz,"['doublemurder,revenge,punishment,wrongfulconviction,crimespree,governmentcorruption']",2013
229304,Han Gongju,['drama'],ko,"['chunwoo-hee', 'jungin-sun', 'kimso-young']",leesujin,"['highschool,school,teenagerape,internetvideo']",2015
25320,Hysteria The Def Leppard Story,"['drama,music']",en,"['nickbagnall', 'karlgeary', 'adammacdonald']",robertmandel,"['heavymetal,hardrock,glammetal']",2001
146578,The Package,['action'],en,"['steveaustin', 'dolphlundgren', 'darrenshahlavi']",jessevjohnson,"['courier,gangster,crimelord']",2013
165864,Hansel And Gretel Get Baked,"['horror,comedy']",en,"['mollyc.quinn', 'michaelwelch', 'laraflynnboyle']",duanejourney,"['witch,marijuana,succubus,powercompany,cannibalism']",2013
245025,Freeheld,['other'],en,[],cynthiawade,['womandirector'],2007
256591,Focus,"['romance,comedy,crime,drama']",en,"['willsmith', 'margotrobbie', 'rodrigosantoro']",glennficarra,"['seduction,conman,femmefatale,deception,rivalry,conartist']",2015
288789,Merchants Of Doubt,['documentary'],en,"['patriciacallahan', 'matthewcrawford', 'stantona.glantz']",robertkenner,['climatechange'],2014
76532,The Adopted,['drama'],fr,"['mélanielaurent', 'denisménochet', 'mariedenarnaud']",mlanielaurent,['womandirector'],2011
228165,The Spongebob Movie Sponge Out Of Water,"['animation,adventure,comedy,family']",en,"['tomkenny', 'billfagerbakke', 'rodgerbumpass']",paultibbitt,"['ocean,sea,star,water,comedy,sponge,spongebob,liveactionandanimation']",2015
234212,Demonic,"['thriller,horror']",en,"['mariabello', 'frankgrillo', 'codyhorn']",willcanon,"['detective,hauntedhouse,investigation,anti-christ,possession,carcrash,trance,videocamera,demon,seance,infrared,missing']",2015
125472,In God We Teach,['other'],en,"['davidpaszkiewicz', 'matthewlaclair']",viclosick,"['highschool,legalbattle,churchandstate']",2011
21742,Into The Deep,['documentary'],en,['katenelligan'],howardhall,"['ocean,wildlife,independentfilm,underwater,nature,imax,oceanography,3d']",1994
119569,Marvel Oneshot Item 47,"['sciencefiction,action,fantasy']",en,"['lizzycaplan', 'jessebradford', 'maximilianohernández']",louisdesposito,"['secretagent,weapon,marvelcomic,superhero,basedoncomic,marvelcinematicuniverse']",2012
85349,Tomie Unlimited,['horror'],ja,"['moearai', 'miunakamura']",noboruiguchi,['japan'],2011
37028,The Magic Flute,"['comedy,drama,music']",en,"['josephkaiser', 'amycarson', 'renépape']",kennethbranagh,"['fictionalplace,opera,musical']",2006
268238,The Second Best Exotic Marigold Hotel,"['drama,comedy']",en,"['devpatel', 'judidench', 'richardgere']",johnmadden,"['india,retirementhome']",2015
96631,Piggy,['thriller'],en,"['paulanderson', 'martincompston', 'edskrein']",kieronhawkes,"['vigilante,extremeviolence,violence']",2012
191726,Ugly,"['drama,thriller,mystery,crime']",hi,"['rahulbhat', 'surveenchawla', 'ronitroy']",anuragkashyap,"['investigation,police,missinggirl,castingdirector']",2013
57681,Legalese,['drama'],en,"['mary-louiseparker', 'ginagershon', 'jamesgarner']",glennajordan,"['neighbor,lawyer,cheatinghusband,actress,celebritylawyer']",1998
146380,The Legend Of Bloody Jack,['horror'],en,"['craigbonacorsi', 'ericacurtis', 'jonathankowalsky']",toddportugal,"['ax,jacktheripper,forest,murder,gore,decapitation,blood,hatchet']",2007
14505,Bachelor Party Vegas,['comedy'],en,"['kalpenn', 'jonathanbennett', 'donaldfaison']",ericbernt,"['femalenudity,sex,bachelorparty']",2006
28771,Sherlock Holmes And The Masks Of Death,['mystery'],en,"['petercushing', 'johnmills', 'annebaxter']",roywardbaker,['sherlockholmes'],1984
13643,George Carlin Its Bad For Ya,['comedy'],en,['georgecarlin'],roccourbisci,['stand-upcomedy'],2008
70989,Forgive Me,['comedy'],fr,"['maïwenn', 'pascalgreggory', 'hélènedefougerolles']",mawenn,['womandirector'],2006
38017,Letters From A Killer,"['drama,mystery,thriller']",en,"['patrickswayze', 'giacarides', 'rogere.mosley']",davidcarson,['suspense'],1998
10119,The Color Of Milk,"['comedy,drama']",no,"['juliakrohn', 'bernhardnaglestad', 'reidarsørensen']",torunlian,"['norwegian,teenagecrush,summer,summervacation,womandirector,child']",2004
63585,Island,"['drama,thriller,mystery']",en,"['nataliepress', 'colinmorgan', 'janetmcteer']",elizabethmitchell,['womandirector'],2011
59110,Parked,['drama'],en,"['colmmeaney', 'colinmorgan', 'milkaahlroth']",darraghbyrne,['drugaddiction'],2010
31292,Code Name Coq Rouge,['other'],en,"['stellanskarsgård', 'lennarthjulström', 'kristerhenriksson']",perberglund,"['suspense,espionage']",1989
160874,The Third Reich The Rise  Fall,['documentary'],en,[],nicolerittenmeyer,"['worldwarii,miniseries,nazism']",2010
220620,Ismael,['drama'],es,"['mariocasas', 'belénrueda', 'juandiegobotto']",marcelopieyro,['familydrama'],2013
290764,Tracers,"['action,crime,drama']",en,"['marieavgeropoulos', 'taylorlautner', 'adamrayner']",danielbenmayor,"['chinesemafia,parkour,newyorkcity,loanshark,youngadult,bikemessenger']",2015
228203,Mcfarland Usa,['drama'],en,"['kevincostner', 'ramirorodriguez', 'carlospratts']",nikicaro,"['california,smalltown,coach,championship,womandirector,trackandfield']",2015
245158,Kids For Cash,"['crime,documentary']",en,[],robertmay,"['scandal,hangingjudge']",2014
55433,Bomber,"['drama,comedy,foreign']",en,"['shanetaylor', 'eileennicholas', 'ulrikearndt']",paulcotter,"['germany,nightmare,son,roadmovie']",2009
309302,Wolf Totem,"['adventure,drama']",zh,"['williamfeng', 'shawndou', 'ankhnyamragchaa']",jeanjacquesannaud,"['wolf,animal,epicbattle,historicaldrama,3d']",2015
243940,The Lazarus Effect,"['thriller,horror']",en,"['oliviawilde', 'markduplass', 'donaldglover']",davidgelb,"['terror,experiment,afterlife,paranormal,violence,death,evil,researcher,possesion']",2015
239573,Unfinished Business,['comedy'],en,"['vincevaughn', 'davefranco', 'jamesmarsden']",kenscott,"['europe,businesstrip']",2015
298040,Gods,['drama'],pl,"['tomaszkot', 'piotrgłowacki', 'szymonpiotrwarszawski']",ukaszpalkowski,['biography'],2014
165586,Mutantes,['documentary'],en,"['normajeanalmodovar', 'mariabeatty', 'lynnbreedlove']",virginiedespentes,['womandirector'],2009
197950,The Connection,"['action,crime,thriller']",fr,"['jeandujardin', 'gilleslellouche', 'célinesallette']",cdricjimenez,"['marseille,judge,drugtrade,drugtrafficking,drugring']",2014
104435,The Beehive,"['comedy,drama']",es,"['anabelén', 'conchavelasco', 'victoriaabril']",mariocamus,"['femalenudity,brothel']",1982
196750,Ghost In The Shell Arise  Border 1 Ghost Pain,"['action,animation,crime,sciencefiction']",ja,"['maayasakamoto', 'ikkyuujuku', 'kenichiroumatsuda']",masahikomurata,"['cyborg,prequel,cyberpunk']",2013
45179,Xuxa In Crystal Moon,"['comedy,family,romance']",pt,"['xuxameneghel', 'sérgiomallandro', 'marilubueno']",tizukayamasaki,['womandirector'],1990
54890,Dhobi Ghat,"['drama,foreign']",hi,"['aamirkhan', 'prateikbabbar', 'monicadogra']",kiranrao,['womandirector'],2011
191121,Raanjhanaa,"['drama,romance']",hi,"['dhanush', 'sonamkapoor', 'abhaydeol']",anandlrai,"['unrequitedlove,teenagelove,interreligionrelationship,tragiclovestory']",2013
59050,The Voice Of The Moon,"['adventure,comedy,drama']",it,"['robertobenigni', 'paolovillaggio', 'angeloorlando']",federicofellini,"['moon,journalist,basedonnovel,cemetery,musicteacher,roof,fool,tourist,surrealism,cultdirector']",1990
246743,Whitey United States Of America V James J Bulger,"['crime,documentary']",en,"['stephenrakes', 'jamesj.bulger', 'tommydonahue']",joeberlinger,['biography'],2014
264337,Spare Parts,"['action,drama,family']",en,"['carlospenavega', 'georgelopez', 'jamieleecurtis']",seanmcnamara,"['m.i.t.,highschoolstudent,hispanic,roboticsclub,carparts,spanishspoken']",2015
322456,Lego Dc Comics Super Heroes Justice League Vs Bizarro League,"['action,adventure,animation,family']",en,"['nolannorth', 'troybaker', 'diedrichbader']",brandonvietti,"['dccomics,basedoncomic,superpowers,lego']",2015
50135,Animals United,"['animation,family,comedy']",de,"['christophmariaherbst', 'ralfschmitz', 'thomasfritsch']",reinhardklooss,"['dam,shark,animal,hooverdam,cranethebird']",2010
287233,Tom And Jerry The Lost Dragon,"['animation,comedy,family']",en,"['kellystables', 'vickilewis', 'jimcummings']",tonycervone,['giantegg'],2014
174372,Floating Skyscrapers,"['drama,romance']",pl,"['mateuszbanasiuk', 'bartoszgelner', 'martanieradkiewicz']",tomaszwasilewski,"['comingout,lgbt,gayleadcharacter']",2013
269200,Plastic Paradise The Great Pacific Garbage Patch,['documentary'],en,[],angelasun,['womandirector'],2013
270938,Falcon Rising,"['adventure,action']",en,"['michaeljaiwhite', 'nealmcdonough', 'lateefcrowder']",erniebarbarash,"['yakuza,marine,fighting']",2014
75861,To Write Love On Her Arms,"['drama,music']",en,"['katdennings', 'chadmichaelmurray', 'rupertfriend']",nathanfrankowski,"['depression,biography,drug']",2015
59015,Lights Out,"['drama,mystery,thriller']",fr,"['anagirardot', 'julespelissier', 'laurentdelbecque']",fabricegobert,"['drama,thriller,teenmovie']",2010
197936,Bright Days Ahead,"['drama,romance']",fr,"['fannyardant', 'laurentlafitte', 'patrickchesnais']",marionvernoux,"['cheatingwife,dentist,womandirector']",2013
73530,Mardock Scramble The Second Combustion,"['animation,sciencefiction']",ja,"['megumihayashibara', 'noritoyashima', 'tsutomuisobe']",susumukudo,"['artificialintelligence,cyborg,basedonnovel,cyberpunk,crime,girlswithguns,anime,incestvictim']",2011
205865,Papusza,"['drama,history']",pl,"['jowitabudnik', 'joannaniemirska', 'antonipawlicki']",krzysztofkrauze,"['poetry,poet,gipsy,womandirector']",2013
213983,Club Sandwich,['comedy'],en,"['maríarenéeprudencio', 'danaereynaud', 'luciogiménezcacho']",fernandoeimbcke,['adolescence'],2013
91908,Rings,"['horror,thriller']",en,"['ryanmerriman', 'emilyvancamp', 'kellystables']",jonathanliebesman,"['video,ladder,highschool,videocamera,fear,teenager,videotape,raceagainsttheclock,dvdextra,short,featurette']",2005
181999,Butterflies Have No Memories,['drama'],tl,"['willyfernandez', 'joelferrer', 'loisgoff']",lavdiaz,"['philippines,goldmine,returnhome']",2009
84176,Bestiary,['documentary'],fr,[],denisct,['animal'],2012
288312,The Gold Bug,"['comedy,drama']",es,"['rafaelspregelburd', 'walterjakob', 'lucianaacuña']",alejomoguillansky,"['womandirector,ancient']",2014
216790,Sacro Gra,['documentary'],en,"['robertogiuliani', 'francesodesantis', 'paoloregis']",gianfrancorosi,"['society,environment,everydaylife']",2013
241554,Run All Night,"['action,crime,drama,mystery,thriller']",en,"['liamneeson', 'edharris', 'joelkinnaman']",jaumecolletserra,"['hitman,revenge,murder,ontherun,mobster']",2015
280922,Asthma,"['drama,romance']",en,"['benedictsamuel', 'krystenritter', 'nicknolte']",jakehoffman,"['artist,musician,addiction,escape,classic,car,tattooartist,stolen,selfdestructiveness,highondrugs']",2015
139571,Refuge,"['drama,comedy,romance']",en,"['krystenritter', 'briangeraghty', 'loganhuffman']",jessicagoldberg,['womandirector'],2012
250668,Rich Hill,['documentary'],en,[],andrewdrozpalermo,['womandirector'],2014
265712,Stand By Me Doraemon,"['fantasy,animation,family']",ja,"['wasabimizuta', 'yumikakazu', 'tomokazuseki']",takashiyamazaki,['basedonmanga'],2014
66164,Little Deaths,"['horror,thriller,romance']",en,"['lukedelacey', 'hollylucas', 'siubhanharrison']",seanhogan,"['sex,tramp,sadisticsex,petdog']",2011
138941,Found,"['thriller,horror,drama']",en,"['gavinbrown', 'ethanphilbeck', 'phyllismunro']",scottschirmer,"['serialkiller,seriesofmurders,violence,gasmask,masculinity']",2012
254193,Late Phases,"['horror,thriller']",en,"['nickdamici', 'ethanembry', 'lanceguest']",adringarcabogliano,"['vietnamveteran,werewolf,blind,retirementcommunity']",2014
279972,Digging Up The Marrow,"['thriller,mystery,horror,fantasy']",en,"['raywise', 'adamgreen', 'kanehodder']",adamgreen,"['monster,nightmare,biography,art']",2015
112454,Clown,['horror'],en,"['peterstormare', 'lauraallen', 'elizabethwhitmere']",jonwatts,"['clown,boy,murder,blood,childmurder,killerclown']",2014
59346,Darling,['drama'],fr,"['marinafoïs', 'guillaumecanet', 'océanedecaudain']",christinecarrire,['womandirector'],2007
135281,Camille Rewinds,"['comedy,romance']",fr,"['noémielvovsky', 'samirguesmi', 'mathieuamalric']",nomielvovsky,"['highschool,secondchance,womandirector,changingthepastorfuture']",2012
291362,Road Hard,['comedy'],en,"['adamcarolla', 'dianefarr', 'larrymiller']",adamcarolla,"['roadtrip,stand-upcomedy,romanticcomedy,travel']",2015
260030,Nymph,"['horror,fantasy']",sr,"['franconero', 'kristinaklebe', 'natalieburn']",milantodorovi,"['mermaid,travel,turist']",2014
150689,Cinderella,"['romance,fantasy,family,drama']",en,"['lilyjames', 'cateblanchett', 'richardmadden']",kennethbranagh,"['cinderella,magic,prince,fairytale,kingdom,royalty,orphan,lostshoe,evilstepmother,retelling']",2015
326359,Frozen Fever,"['adventure,animation,family']",en,"['kristenbell', 'idinamenzel', 'jonathangroff']",chrisbuck,"['sistersisterrelationship,birthday,song,birthdayparty,flu,princess,snowman,animation,reindeer,birthdaycake,city,montage,boyfriend,frozen,womandirector,birthdaypresent']",2015
283302,Lost For Life,"['crime,documentary']",en,[],joshuarofe,"['prison,murder,jail,teenager,killer,parole']",2013
